model,N,max_min_ratio
mistralai/Ministral-3-8B-Instruct-2512,27,2.3191617896922785
mistralai/Ministral-3-8B-Instruct-2512,28,2.3191617896922785
mistralai/Ministral-3-8B-Instruct-2512,29,2.402189918821975
mistralai/Ministral-3-8B-Instruct-2512,30,2.402189918821975
mistralai/Ministral-3-8B-Instruct-2512,31,2.402189918821975
mistralai/Ministral-3-8B-Instruct-2512,32,2.402189918821975
mistralai/Ministral-3-8B-Instruct-2512,33,2.402189918821975
mistralai/Ministral-3-8B-Instruct-2512,34,2.402189918821975
mistralai/Ministral-3-8B-Instruct-2512,35,2.402189918821975
mistralai/Ministral-3-8B-Instruct-2512,36,2.402189918821975
mistralai/Ministral-3-8B-Instruct-2512,37,2.402189918821975
mistralai/Ministral-3-8B-Instruct-2512,38,2.402189918821975
mistralai/Ministral-3-8B-Instruct-2512,39,2.402189918821975
mistralai/Ministral-3-8B-Instruct-2512,40,2.402189918821975
mistralai/Ministral-3-8B-Instruct-2512,41,2.402189918821975
mistralai/Ministral-3-8B-Instruct-2512,42,2.402189918821975
mistralai/Ministral-3-8B-Instruct-2512,43,2.402189918821975
mistralai/Ministral-3-8B-Instruct-2512,44,2.402189918821975
mistralai/Ministral-3-8B-Instruct-2512,45,2.402189918821975
mistralai/Ministral-3-8B-Instruct-2512,46,2.402189918821975
mistralai/Ministral-3-8B-Instruct-2512,47,2.402189918821975
mistralai/Ministral-3-8B-Instruct-2512,48,2.4131772701529166
mistralai/Ministral-3-8B-Instruct-2512,49,2.4131772701529166
mistralai/Ministral-3-8B-Instruct-2512,50,2.4131772701529166
mistralai/Ministral-3-8B-Instruct-2512,51,2.4131772701529166
mistralai/Ministral-3-8B-Instruct-2512,52,2.4131772701529166
mistralai/Ministral-3-8B-Instruct-2512,53,2.4131772701529166
mistralai/Ministral-3-8B-Instruct-2512,54,2.4131772701529166
mistralai/Ministral-3-8B-Instruct-2512,55,2.4131772701529166
mistralai/Ministral-3-8B-Instruct-2512,56,2.4131772701529166
mistralai/Ministral-3-8B-Instruct-2512,57,2.4131772701529166
mistralai/Ministral-3-8B-Instruct-2512,58,2.557485369076836
mistralai/Ministral-3-8B-Instruct-2512,59,2.557485369076836
mistralai/Ministral-3-8B-Instruct-2512,60,2.557485369076836
mistralai/Ministral-3-8B-Instruct-2512,61,2.557485369076836
mistralai/Ministral-3-8B-Instruct-2512,62,2.557485369076836
mistralai/Ministral-3-8B-Instruct-2512,63,3.269624315650368
mistralai/Ministral-3-8B-Instruct-2512,64,3.269624315650368
mistralai/Ministral-3-8B-Instruct-2512,65,3.269624315650368
mistralai/Ministral-3-8B-Instruct-2512,66,3.269624315650368
mistralai/Ministral-3-8B-Instruct-2512,67,3.269624315650368
mistralai/Ministral-3-8B-Instruct-2512,68,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,69,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,70,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,71,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,72,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,73,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,74,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,75,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,76,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,77,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,78,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,79,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,80,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,81,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,82,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,83,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,84,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,85,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,86,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,87,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,88,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,89,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,90,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,91,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,92,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,93,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,94,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,95,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,96,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,97,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,98,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,99,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,100,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,101,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,102,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,103,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,104,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,105,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,106,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,107,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,108,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,109,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,110,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,111,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,112,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,113,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,114,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,115,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,116,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,117,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,118,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,119,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,120,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,121,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,122,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,123,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,124,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,125,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,126,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,127,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,128,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,129,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,130,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,131,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,132,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,133,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,134,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,135,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,136,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,137,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,138,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,139,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,140,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,141,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,142,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,143,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,144,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,145,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,146,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,147,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,148,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,149,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,150,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,151,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,152,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,153,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,154,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,155,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,156,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,157,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,158,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,159,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,160,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,161,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,162,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,163,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,164,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,165,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,166,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,167,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,168,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,169,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,170,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,171,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,172,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,173,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,174,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,175,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,176,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,177,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,178,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,179,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,180,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,181,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,182,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,183,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,184,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,185,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,186,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,187,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,188,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,189,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,190,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,191,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,192,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,193,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,194,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,195,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,196,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,197,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,198,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,199,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,200,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,201,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,202,14.914668680385123
mistralai/Ministral-3-8B-Instruct-2512,203,14.914668680385123
microsoft/phi-4,2,2.4963772327482663
microsoft/phi-4,3,2.4963772327482663
microsoft/phi-4,4,2.4963772327482663
microsoft/phi-4,5,2.4963772327482663
microsoft/phi-4,6,2.4963772327482663
microsoft/phi-4,7,2.4963772327482663
microsoft/phi-4,8,2.4963772327482663
microsoft/phi-4,9,2.4963772327482663
microsoft/phi-4,10,2.4963772327482663
microsoft/phi-4,11,2.4963772327482663
microsoft/phi-4,12,2.4963772327482663
microsoft/phi-4,13,2.4963772327482663
microsoft/phi-4,14,2.4963772327482663
microsoft/phi-4,15,2.4963772327482663
microsoft/phi-4,16,2.4963772327482663
microsoft/phi-4,17,2.4963772327482663
microsoft/phi-4,18,2.9955441900112363
microsoft/phi-4,19,2.9955441900112363
microsoft/phi-4,20,3.0317718625285752
microsoft/phi-4,21,3.0317718625285752
microsoft/phi-4,22,3.0317718625285752
microsoft/phi-4,23,3.0317718625285752
microsoft/phi-4,24,3.0317718625285752
microsoft/phi-4,25,3.28734162501453
microsoft/phi-4,26,5.134294238443954
microsoft/phi-4,27,5.134294238443954
microsoft/phi-4,28,5.134294238443954
microsoft/phi-4,29,5.134294238443954
microsoft/phi-4,30,5.134294238443954
microsoft/phi-4,31,5.134294238443954
microsoft/phi-4,32,5.134294238443954
microsoft/phi-4,33,5.134294238443954
microsoft/phi-4,34,5.134294238443954
microsoft/phi-4,35,5.134294238443954
microsoft/phi-4,36,5.134294238443954
microsoft/phi-4,37,5.134294238443954
microsoft/phi-4,38,5.134294238443954
microsoft/phi-4,39,5.134294238443954
microsoft/phi-4,40,5.86907667867798
microsoft/phi-4,41,5.86907667867798
microsoft/phi-4,42,5.86907667867798
microsoft/phi-4,43,5.86907667867798
microsoft/phi-4,44,5.86907667867798
microsoft/phi-4,45,5.86907667867798
microsoft/phi-4,46,5.86907667867798
microsoft/phi-4,47,7.610562206982061
microsoft/phi-4,48,9.817350536634507
microsoft/phi-4,49,9.817350536634507
microsoft/phi-4,50,9.817350536634507
microsoft/phi-4,51,9.817350536634507
microsoft/phi-4,52,9.817350536634507
microsoft/phi-4,53,9.817350536634507
microsoft/phi-4,54,9.817350536634507
microsoft/phi-4,55,9.950869851602155
microsoft/phi-4,56,9.950869851602155
microsoft/phi-4,57,9.950869851602155
microsoft/phi-4,58,9.950869851602155
microsoft/phi-4,59,9.950869851602155
microsoft/phi-4,60,9.950869851602155
microsoft/phi-4,61,9.950869851602155
microsoft/phi-4,62,9.950869851602155
microsoft/phi-4,63,11.688790731915223
microsoft/phi-4,64,11.688790731915223
microsoft/phi-4,65,11.688790731915223
microsoft/phi-4,66,11.688790731915223
microsoft/phi-4,67,11.688790731915223
microsoft/phi-4,68,11.688790731915223
microsoft/phi-4,69,11.688790731915223
microsoft/phi-4,70,11.688790731915223
microsoft/phi-4,71,11.688790731915223
microsoft/phi-4,72,11.688790731915223
microsoft/phi-4,73,11.688790731915223
microsoft/phi-4,74,11.688790731915223
microsoft/phi-4,75,12.524390716416754
microsoft/phi-4,76,12.524390716416754
microsoft/phi-4,77,12.524390716416754
microsoft/phi-4,78,12.524390716416754
microsoft/phi-4,79,12.524390716416754
microsoft/phi-4,80,12.524390716416754
microsoft/phi-4,81,12.524390716416754
microsoft/phi-4,82,12.524390716416754
microsoft/phi-4,83,12.524390716416754
microsoft/phi-4,84,12.524390716416754
microsoft/phi-4,85,12.524390716416754
microsoft/phi-4,86,12.524390716416754
microsoft/phi-4,87,12.524390716416754
microsoft/phi-4,88,12.524390716416754
microsoft/phi-4,89,12.524390716416754
microsoft/phi-4,90,12.524390716416754
microsoft/phi-4,91,12.524390716416754
microsoft/phi-4,92,12.524390716416754
microsoft/phi-4,93,12.524390716416754
microsoft/phi-4,94,12.524390716416754
microsoft/phi-4,95,12.524390716416754
microsoft/phi-4,96,12.524390716416754
microsoft/phi-4,97,12.524390716416754
microsoft/phi-4,98,12.524390716416754
microsoft/phi-4,99,12.524390716416754
microsoft/phi-4,100,12.524390716416754
microsoft/phi-4,101,12.524390716416754
microsoft/phi-4,102,12.524390716416754
microsoft/phi-4,103,12.524390716416754
microsoft/phi-4,104,12.524390716416754
microsoft/phi-4,105,12.524390716416754
microsoft/phi-4,106,12.524390716416754
microsoft/phi-4,107,12.524390716416754
microsoft/phi-4,108,12.524390716416754
microsoft/phi-4,109,12.524390716416754
microsoft/phi-4,110,12.524390716416754
microsoft/phi-4,111,12.524390716416754
microsoft/phi-4,112,12.524390716416754
microsoft/phi-4,113,12.524390716416754
microsoft/phi-4,114,12.524390716416754
microsoft/phi-4,115,12.524390716416754
microsoft/phi-4,116,12.524390716416754
microsoft/phi-4,117,12.524390716416754
microsoft/phi-4,118,12.524390716416754
microsoft/phi-4,119,12.524390716416754
microsoft/phi-4,120,12.524390716416754
microsoft/phi-4,121,12.524390716416754
microsoft/phi-4,122,12.524390716416754
microsoft/phi-4,123,12.524390716416754
microsoft/phi-4,124,12.524390716416754
microsoft/phi-4,125,12.524390716416754
microsoft/phi-4,126,12.524390716416754
microsoft/phi-4,127,12.524390716416754
microsoft/phi-4,128,12.524390716416754
microsoft/phi-4,129,12.524390716416754
microsoft/phi-4,130,12.524390716416754
microsoft/phi-4,131,12.524390716416754
microsoft/phi-4,132,12.524390716416754
microsoft/phi-4,133,12.524390716416754
microsoft/phi-4,134,12.524390716416754
microsoft/phi-4,135,12.524390716416754
microsoft/phi-4,136,12.524390716416754
microsoft/phi-4,137,12.524390716416754
microsoft/phi-4,138,12.524390716416754
microsoft/phi-4,139,12.524390716416754
microsoft/phi-4,140,12.524390716416754
microsoft/phi-4,141,12.524390716416754
microsoft/phi-4,142,12.524390716416754
microsoft/phi-4,143,12.524390716416754
microsoft/phi-4,144,12.524390716416754
microsoft/phi-4,145,12.524390716416754
microsoft/phi-4,146,12.524390716416754
microsoft/phi-4,147,12.524390716416754
microsoft/phi-4,148,12.524390716416754
microsoft/phi-4,149,12.524390716416754
microsoft/phi-4,150,12.524390716416754
microsoft/phi-4,151,12.524390716416754
microsoft/phi-4,152,12.524390716416754
microsoft/phi-4,153,12.524390716416754
microsoft/phi-4,154,12.524390716416754
microsoft/phi-4,155,12.524390716416754
microsoft/phi-4,156,12.524390716416754
microsoft/phi-4,157,12.524390716416754
microsoft/phi-4,158,12.524390716416754
microsoft/phi-4,159,12.524390716416754
microsoft/phi-4,160,12.824789802007052
microsoft/phi-4,161,12.824789802007052
microsoft/phi-4,162,12.824789802007052
microsoft/phi-4,163,12.824789802007052
microsoft/phi-4,164,12.824789802007052
microsoft/phi-4,165,12.824789802007052
microsoft/phi-4,166,12.824789802007052
microsoft/phi-4,167,12.824789802007052
microsoft/phi-4,168,12.824789802007052
microsoft/phi-4,169,12.824789802007052
microsoft/phi-4,170,12.824789802007052
microsoft/phi-4,171,12.824789802007052
microsoft/phi-4,172,12.824789802007052
microsoft/phi-4,173,15.025804951761014
microsoft/phi-4,174,15.025804951761014
microsoft/phi-4,175,15.025804951761014
microsoft/phi-4,176,15.025804951761014
microsoft/phi-4,177,15.025804951761014
microsoft/phi-4,178,15.025804951761014
microsoft/phi-4,179,15.025804951761014
microsoft/phi-4,180,15.025804951761014
microsoft/phi-4,181,15.025804951761014
microsoft/phi-4,182,15.025804951761014
microsoft/phi-4,183,15.025804951761014
microsoft/phi-4,184,15.025804951761014
microsoft/phi-4,185,15.025804951761014
microsoft/phi-4,186,15.025804951761014
microsoft/phi-4,187,15.025804951761014
microsoft/phi-4,188,15.025804951761014
microsoft/phi-4,189,15.025804951761014
microsoft/phi-4,190,15.025804951761014
microsoft/phi-4,191,15.025804951761014
microsoft/phi-4,192,15.025804951761014
microsoft/phi-4,193,15.025804951761014
microsoft/phi-4,194,15.025804951761014
microsoft/phi-4,195,15.025804951761014
microsoft/phi-4,196,15.025804951761014
microsoft/phi-4,197,15.025804951761014
microsoft/phi-4,198,15.025804951761014
microsoft/phi-4,199,15.025804951761014
microsoft/phi-4,200,15.025804951761014
microsoft/phi-4,201,15.025804951761014
microsoft/phi-4,202,15.025804951761014
microsoft/phi-4,203,15.025804951761014
Qwen/Qwen3-8B,2,1.7726459277310285
Qwen/Qwen3-8B,3,1.7726459277310285
Qwen/Qwen3-8B,4,1.7726459277310285
Qwen/Qwen3-8B,5,1.7726459277310285
Qwen/Qwen3-8B,6,1.7726459277310285
Qwen/Qwen3-8B,7,1.7726459277310285
Qwen/Qwen3-8B,8,1.7726459277310285
Qwen/Qwen3-8B,9,1.7726459277310285
Qwen/Qwen3-8B,10,1.7726459277310285
Qwen/Qwen3-8B,11,1.7726459277310285
Qwen/Qwen3-8B,12,1.7726459277310285
Qwen/Qwen3-8B,13,1.7726459277310285
Qwen/Qwen3-8B,14,2.0723832007006053
Qwen/Qwen3-8B,15,2.0723832007006053
Qwen/Qwen3-8B,16,2.0723832007006053
Qwen/Qwen3-8B,17,2.0723832007006053
Qwen/Qwen3-8B,18,2.5175341735521455
Qwen/Qwen3-8B,19,2.5175341735521455
Qwen/Qwen3-8B,20,2.5175341735521455
Qwen/Qwen3-8B,21,2.5175341735521455
Qwen/Qwen3-8B,22,2.5175341735521455
Qwen/Qwen3-8B,23,2.5175341735521455
Qwen/Qwen3-8B,24,2.5175341735521455
Qwen/Qwen3-8B,25,2.5952099912424322
Qwen/Qwen3-8B,26,4.902219853025168
Qwen/Qwen3-8B,27,4.902219853025168
Qwen/Qwen3-8B,28,4.902219853025168
Qwen/Qwen3-8B,29,4.902219853025168
Qwen/Qwen3-8B,30,4.902219853025168
Qwen/Qwen3-8B,31,4.902219853025168
Qwen/Qwen3-8B,32,4.902219853025168
Qwen/Qwen3-8B,33,4.902219853025168
Qwen/Qwen3-8B,34,4.902219853025168
Qwen/Qwen3-8B,35,4.902219853025168
Qwen/Qwen3-8B,36,4.902219853025168
Qwen/Qwen3-8B,37,4.902219853025168
Qwen/Qwen3-8B,38,4.902219853025168
Qwen/Qwen3-8B,39,4.902219853025168
Qwen/Qwen3-8B,40,5.0865095381334955
Qwen/Qwen3-8B,41,5.0865095381334955
Qwen/Qwen3-8B,42,5.0865095381334955
Qwen/Qwen3-8B,43,5.0865095381334955
Qwen/Qwen3-8B,44,5.0865095381334955
Qwen/Qwen3-8B,45,5.0865095381334955
Qwen/Qwen3-8B,46,5.0865095381334955
Qwen/Qwen3-8B,47,6.097742070593611
Qwen/Qwen3-8B,48,6.097742070593611
Qwen/Qwen3-8B,49,6.097742070593611
Qwen/Qwen3-8B,50,6.097742070593611
Qwen/Qwen3-8B,51,6.097742070593611
Qwen/Qwen3-8B,52,6.097742070593611
Qwen/Qwen3-8B,53,6.097742070593611
Qwen/Qwen3-8B,54,6.097742070593611
Qwen/Qwen3-8B,55,6.097742070593611
Qwen/Qwen3-8B,56,6.097742070593611
Qwen/Qwen3-8B,57,6.097742070593611
Qwen/Qwen3-8B,58,7.232265925446446
Qwen/Qwen3-8B,59,7.232265925446446
Qwen/Qwen3-8B,60,7.232265925446446
Qwen/Qwen3-8B,61,7.232265925446446
Qwen/Qwen3-8B,62,7.232265925446446
Qwen/Qwen3-8B,63,8.966607013669421
Qwen/Qwen3-8B,64,8.966607013669421
Qwen/Qwen3-8B,65,8.966607013669421
Qwen/Qwen3-8B,66,8.966607013669421
Qwen/Qwen3-8B,67,8.966607013669421
Qwen/Qwen3-8B,68,8.966607013669421
Qwen/Qwen3-8B,69,8.966607013669421
Qwen/Qwen3-8B,70,8.966607013669421
Qwen/Qwen3-8B,71,8.966607013669421
Qwen/Qwen3-8B,72,8.966607013669421
Qwen/Qwen3-8B,73,8.966607013669421
Qwen/Qwen3-8B,74,8.966607013669421
Qwen/Qwen3-8B,75,9.790161063092564
Qwen/Qwen3-8B,76,9.790161063092564
Qwen/Qwen3-8B,77,9.790161063092564
Qwen/Qwen3-8B,78,9.790161063092564
Qwen/Qwen3-8B,79,9.790161063092564
Qwen/Qwen3-8B,80,9.790161063092564
Qwen/Qwen3-8B,81,9.790161063092564
Qwen/Qwen3-8B,82,9.790161063092564
Qwen/Qwen3-8B,83,9.790161063092564
Qwen/Qwen3-8B,84,9.790161063092564
Qwen/Qwen3-8B,85,9.790161063092564
Qwen/Qwen3-8B,86,9.790161063092564
Qwen/Qwen3-8B,87,9.790161063092564
Qwen/Qwen3-8B,88,9.790161063092564
Qwen/Qwen3-8B,89,9.790161063092564
Qwen/Qwen3-8B,90,9.790161063092564
Qwen/Qwen3-8B,91,9.790161063092564
Qwen/Qwen3-8B,92,9.790161063092564
Qwen/Qwen3-8B,93,9.790161063092564
Qwen/Qwen3-8B,94,9.790161063092564
Qwen/Qwen3-8B,95,9.790161063092564
Qwen/Qwen3-8B,96,9.790161063092564
Qwen/Qwen3-8B,97,9.790161063092564
Qwen/Qwen3-8B,98,9.790161063092564
Qwen/Qwen3-8B,99,9.790161063092564
Qwen/Qwen3-8B,100,9.790161063092564
Qwen/Qwen3-8B,101,9.790161063092564
Qwen/Qwen3-8B,102,9.790161063092564
Qwen/Qwen3-8B,103,9.790161063092564
Qwen/Qwen3-8B,104,9.790161063092564
Qwen/Qwen3-8B,105,9.790161063092564
Qwen/Qwen3-8B,106,9.790161063092564
Qwen/Qwen3-8B,107,9.790161063092564
Qwen/Qwen3-8B,108,9.790161063092564
Qwen/Qwen3-8B,109,9.790161063092564
Qwen/Qwen3-8B,110,9.790161063092564
Qwen/Qwen3-8B,111,9.790161063092564
Qwen/Qwen3-8B,112,9.790161063092564
Qwen/Qwen3-8B,113,9.790161063092564
Qwen/Qwen3-8B,114,9.790161063092564
Qwen/Qwen3-8B,115,9.790161063092564
Qwen/Qwen3-8B,116,9.790161063092564
Qwen/Qwen3-8B,117,9.790161063092564
Qwen/Qwen3-8B,118,9.790161063092564
Qwen/Qwen3-8B,119,9.790161063092564
Qwen/Qwen3-8B,120,9.790161063092564
Qwen/Qwen3-8B,121,9.790161063092564
Qwen/Qwen3-8B,122,9.790161063092564
Qwen/Qwen3-8B,123,9.790161063092564
Qwen/Qwen3-8B,124,9.790161063092564
Qwen/Qwen3-8B,125,9.790161063092564
Qwen/Qwen3-8B,126,9.790161063092564
Qwen/Qwen3-8B,127,9.790161063092564
Qwen/Qwen3-8B,128,9.790161063092564
Qwen/Qwen3-8B,129,9.790161063092564
Qwen/Qwen3-8B,130,9.790161063092564
Qwen/Qwen3-8B,131,9.790161063092564
Qwen/Qwen3-8B,132,9.790161063092564
Qwen/Qwen3-8B,133,9.790161063092564
Qwen/Qwen3-8B,134,9.790161063092564
Qwen/Qwen3-8B,135,9.790161063092564
Qwen/Qwen3-8B,136,9.790161063092564
Qwen/Qwen3-8B,137,9.790161063092564
Qwen/Qwen3-8B,138,9.790161063092564
Qwen/Qwen3-8B,139,9.790161063092564
Qwen/Qwen3-8B,140,9.790161063092564
Qwen/Qwen3-8B,141,9.790161063092564
Qwen/Qwen3-8B,142,9.790161063092564
Qwen/Qwen3-8B,143,9.790161063092564
Qwen/Qwen3-8B,144,9.790161063092564
Qwen/Qwen3-8B,145,9.790161063092564
Qwen/Qwen3-8B,146,9.790161063092564
Qwen/Qwen3-8B,147,9.790161063092564
Qwen/Qwen3-8B,148,9.790161063092564
Qwen/Qwen3-8B,149,9.790161063092564
Qwen/Qwen3-8B,150,9.790161063092564
Qwen/Qwen3-8B,151,9.790161063092564
Qwen/Qwen3-8B,152,9.790161063092564
Qwen/Qwen3-8B,153,9.790161063092564
Qwen/Qwen3-8B,154,9.790161063092564
Qwen/Qwen3-8B,155,9.790161063092564
Qwen/Qwen3-8B,156,9.790161063092564
Qwen/Qwen3-8B,157,9.790161063092564
Qwen/Qwen3-8B,158,9.790161063092564
Qwen/Qwen3-8B,159,9.790161063092564
Qwen/Qwen3-8B,160,9.790161063092564
Qwen/Qwen3-8B,161,9.790161063092564
Qwen/Qwen3-8B,162,9.790161063092564
Qwen/Qwen3-8B,163,9.790161063092564
Qwen/Qwen3-8B,164,9.790161063092564
Qwen/Qwen3-8B,165,9.790161063092564
Qwen/Qwen3-8B,166,9.790161063092564
Qwen/Qwen3-8B,167,9.790161063092564
Qwen/Qwen3-8B,168,9.790161063092564
Qwen/Qwen3-8B,169,9.790161063092564
